CATID,RA_OBJ,DEC_OBJ,z_spec,PA_GASKIN,PA_GASKIN_ERR,LAMBDAR_RE,n_src_1p,n_src_2p,n_src_3p,n_src_5p,n_src_10p,n_src_15p,n_clean_1p,n_clean_2p,n_clean_3p,n_clean_5p,n_clean_10p,n_clean_15p
585561,183.36181934,-0.09670388,0.021,166.0,3.833332,0.36805484,25,96,219,566,2173,5086,25,96,217,556,2030,4309
23865,183.40604917,1.06396007,0.00494,135.5,0.8333333,nan,19,65,139,447,2182,5014,18,64,137,443,1835,4320
71178,183.42229892,0.19650743,0.07465,263.5,0.16666667,0.17051724,23,101,231,550,1938,4729,23,101,228,528,1827,4259
32136,183.47565906,-1.08858595,0.00679,321.0,0.25,nan,10,43,103,339,1460,3989,10,43,102,331,1287,3558
85667,183.51920665,0.44638424,0.0747,281.5,0.25,0.04828618,34,103,217,646,2429,5355,0,19,93,425,2138,4817
536963,183.53869379,-0.93859567,0.08293,275.0,0.25,0.29200408,18,98,216,596,2173,4914,18,98,216,592,2020,4273
40916,183.54716272,-0.83157081,0.02486,351.0,0.16666667,0.6415374,6,75,212,610,2643,5140,6,75,212,608,2423,4403
536994,183.60692971,-0.94774538,0.0819,137.5,0.41666666,0.121819325,27,110,215,560,2245,4786,27,110,215,532,1928,4304
8703,183.62176665,0.83011375,0.02044,315.5,0.16666667,0.62371546,12,83,220,692,2365,5281,0,8,85,401,2004,4690
8706,183.68935606,0.74353151,0.02079,253.0,0.16666667,0.73728627,8,106,257,746,2675,5412,8,104,251,722,2432,5000
145267,183.70060654,-1.34593655,0.03172,176.0,8.666665,nan,0,27,94,318,1863,4377,0,27,91,313,1667,3795
85707,183.76445058,0.48851121,0.08232,80.0,0.16666667,0.46880692,18,104,261,668,2528,5573,18,104,261,662,2475,5097
55905,183.7988211,-0.40010461,0.02093,15.5,0.16666667,nan,27,72,181,560,1956,4650,0,0,24,287,1542,3945
32196,183.82603445,-1.1098486,0.07595,343.5,0.16666667,0.10272051,1,27,96,316,1778,4051,1,27,96,315,1652,3527
99687,183.86683722,1.01725517,0.048,301.0,0.16666667,0.53477454,7,58,161,565,2067,4648,7,58,160,551,2032,4574
561488,183.86994796,-0.4996142,0.02087,264.0,0.25,0.09748838,23,86,193,584,2255,4879,7,38,113,322,1673,4253
585659,183.87770471,-0.04940701,0.02484,190.0,0.16666667,nan,21,108,246,634,2383,5033,20,106,242,625,2278,4691
273514,183.89463027,1.28643311,0.02121,256.0,0.25,nan,18,77,170,555,2259,4751,18,73,165,546,2225,4663
32249,183.9586887,-1.23808282,0.0205,156.0,0.16666667,nan,14,75,186,461,1906,4083,9,38,100,297,1596,3693
611220,183.9687494,0.40069608,0.02106,330.5,0.16666667,0.63858426,0,58,165,532,2355,5154,0,0,2,291,2072,4630
71269,183.97349338,0.08162207,0.04051,156.5,0.16666667,nan,25,109,233,603,2458,5724,25,109,229,591,2418,5628
760733,183.976149,0.08568213,0.04049,84.5,0.16666667,nan,23,98,238,597,2463,5754,23,98,234,584,2421,5653
611223,183.97681836,0.26494592,0.04079,146.5,0.16666667,nan,28,97,203,570,2359,5391,28,97,203,549,2127,5029
99742,184.01431562,0.99146211,0.04809,119.0,0.33333334,0.2828964,14,76,178,522,1607,4265,14,76,177,516,1581,4189
24013,184.0186558,1.18042753,0.05003,27.5,0.16666667,0.599886,5,64,165,447,1950,4748,5,63,162,439,1912,4673
8865,184.03133471,0.65632281,0.07314,149.0,0.75,0.03996329,15,100,218,611,2317,4852,15,98,190,506,2068,4513
220951,184.03379738,1.61064705,0.04978,340.5,0.25,nan,15,80,180,529,2416,5266,15,80,180,528,2383,4951
32295,184.07739305,-1.06923279,0.03155,61.5,0.16666667,nan,27,84,198,530,2107,4298,27,83,197,510,2007,4029
585694,184.09470302,-0.13518803,0.02476,230.5,0.25,0.18760309,9,93,267,759,2704,5511,9,91,262,746,2660,5314
289957,184.14489973,1.73218669,0.07716,348.5,0.16666667,0.26662034,14,69,193,600,2307,5259,1,30,112,381,1989,4777
41075,184.14764777,-0.70979189,0.0209,336.0,0.5,nan,19,99,256,717,2511,5298,19,98,252,700,2430,5058
537084,184.15212569,-0.95595186,0.04012,236.0,0.16666667,0.38445058,25,85,194,435,2023,4932,22,77,184,423,1931,4763
32274,184.15296827,-1.08234243,0.02142,115.5,0.16666667,nan,15,83,186,544,1976,4508,14,80,176,530,1913,4342
273577,184.17736587,1.40508812,0.02159,203.0,0.41666666,nan,14,94,257,650,2310,4934,14,93,251,643,2277,4806
585755,184.18922747,-0.10349214,0.04027,269.5,0.16666667,0.47853735,26,97,241,680,2430,5316,26,93,236,668,2375,4899
41059,184.20460114,-0.7417948,0.07079,161.5,2.9166667,0.06115717,10,84,194,521,2382,5057,8,72,177,486,2288,4803
231528,184.20647152,1.90790595,0.07722,232.5,0.16666667,0.60225093,21,119,298,689,2377,4778,21,115,290,642,1924,4236
8913,184.2203975,0.76586734,0.02878,138.0,0.6666667,nan,20,70,142,378,1888,4087,19,68,140,370,1863,3866
99795,184.2328058,0.91977084,0.02878,80.0,0.25,nan,2,41,147,469,1569,4033,2,40,145,460,1533,3958
186380,184.25793444,-1.47977084,0.02042,244.0,0.75,nan,12,60,177,514,2173,4426,12,58,173,503,2115,4286
537163,184.31527006,-0.92657728,0.02051,293.0,0.16666667,nan,25,92,217,586,2046,4443,25,90,215,580,1990,4242
32322,184.34668635,-1.0937702,0.02056,118.0,0.25,nan,20,97,190,543,2002,4392,19,96,189,534,1959,4184
221050,184.35337226,1.61028425,0.04973,175.5,0.16666667,nan,13,85,182,492,1738,4339,13,84,180,488,1703,4095
56055,184.37666282,-0.23198852,0.03396,319.0,0.41666666,nan,21,74,165,487,2260,5138,21,74,148,381,1918,4610
186406,184.3950786,-1.61149382,0.0206,110.5,0.25,nan,4,50,160,519,2219,4967,4,45,144,495,2129,4799
290052,184.40673432,1.76327869,0.02569,27.5,0.16666667,nan,19,75,140,385,1742,4197,17,73,138,381,1711,3872
56061,184.42640759,-0.22620158,0.04071,164.5,0.16666667,nan,16,79,173,500,2295,5146,16,79,172,498,1993,4585
537171,184.44149428,-1.00868702,0.03984,203.0,0.33333334,nan,9,76,167,507,2053,4609,9,75,165,469,1893,4398
71352,184.46034839,0.13467986,0.03641,239.5,0.33333334,nan,31,106,220,577,1867,4533,31,106,220,570,1606,4020
537187,184.46680568,-0.90740488,0.02116,109.5,0.16666667,nan,24,100,221,539,1954,4277,23,97,218,528,1832,4055
56064,184.46847924,-0.36212063,0.04036,150.0,0.16666667,0.49200317,3,65,213,606,2558,5583,3,64,211,593,2392,4940
41144,184.47038104,-0.65722452,0.02964,329.5,0.16666667,nan,21,63,163,499,2079,4391,21,63,163,493,1971,3963
41164,184.47820436,-0.74474582,0.02115,120.0,0.16666667,nan,2,72,174,523,1691,4204,2,70,172,514,1631,3995
290071,184.50927913,1.79512799,0.02527,155.0,0.5833333,0.20060864,5,28,117,344,1693,3662,5,27,115,342,1661,3601
586326,184.51375147,-0.0104746,0.03391,169.0,0.16666667,nan,20,67,132,422,1914,4098,20,67,132,411,1763,3763
537240,184.51433388,-0.91305679,0.02105,100.5,0.16666667,0.49739832,20,96,196,528,1882,4368,20,94,190,514,1737,4145
41180,184.53027125,-0.74739265,0.08444,229.5,0.16666667,nan,20,101,220,523,1628,4031,18,96,214,509,1574,3913
32362,184.53564653,-1.06411418,0.019,137.5,0.16666667,0.62550634,1,84,159,472,2176,4857,0,12,56,341,2008,4638
537226,184.53696196,-0.97925459,0.07443,35.0,0.16666667,nan,2,66,170,564,2067,4627,2,48,129,474,1903,4403
41173,184.54417776,-0.74498313,0.02092,79.5,0.16666667,nan,42,112,210,513,1643,4031,40,107,204,498,1591,3915
586330,184.5454927,-0.16369758,0.03839,214.0,0.25,0.25442067,31,91,205,629,2285,4691,28,88,199,618,2090,4222
85919,184.56949029,0.55197079,0.02114,85.5,0.16666667,nan,23,120,280,584,2090,4795,23,115,274,571,1855,4350
71382,184.62741364,0.01323412,0.0213,181.0,0.16666667,nan,13,50,140,385,1695,4253,13,50,138,379,1635,3923
186470,184.65302771,-1.51681145,0.06913,216.5,1.25,nan,32,86,221,619,2116,4858,32,85,219,600,2035,4699
56140,184.66762679,-0.25646389,0.07985,185.0,0.16666667,nan,23,94,252,714,2629,5385,23,94,248,682,2374,5080
9032,184.68921379,0.77289916,0.06389,183.5,14.0,nan,28,104,219,505,1828,4001,28,98,211,494,1786,3678
273654,184.72433477,1.26600787,0.07444,11.5,10.249999,0.11035961,8,50,122,327,1066,2621,8,46,116,304,934,2094
56181,184.83688992,-0.2415394,0.05059,150.0,0.16666667,0.18050683,24,118,254,693,2661,5498,24,111,242,664,2524,5214
9067,184.84232311,0.74546904,0.03369,139.5,0.5,nan,9,59,159,515,1931,4224,9,57,157,510,1904,3943
56183,184.85244706,-0.29409913,0.03904,348.0,0.25,nan,27,95,246,686,2725,5692,27,90,240,675,2658,5418
9062,184.85513709,0.63095782,0.0217,288.5,0.16666667,0.18260397,22,72,196,561,1974,4538,22,71,192,529,1704,4033
537386,184.92432789,-0.88138229,0.0409,340.5,5.8333335,nan,31,111,262,657,2112,4415,31,111,258,641,2053,4293
9112,184.95087573,0.73306455,0.04168,292.0,0.16666667,nan,24,81,192,561,2307,4450,24,80,190,556,2278,4189
537361,184.95109817,-0.87544522,0.03964,283.5,0.16666667,0.5208952,28,101,244,590,2019,4462,28,98,236,577,1963,4339
537367,184.9611241,-0.87822763,0.04007,68.5,0.16666667,nan,28,98,243,595,2030,4567,25,95,235,582,1975,4443
9115,184.9647231,0.81033712,0.03378,290.0,0.16666667,nan,23,75,196,564,2220,4354,23,75,195,559,2167,4175
537365,184.99110773,-0.85600995,0.03993,327.5,0.75,0.20036544,12,70,173,537,1928,4539,12,70,165,526,1882,4414
561856,185.08173947,-0.52423688,0.03963,357.0,0.16666667,0.49593547,26,74,178,504,1908,4217,26,74,177,482,1836,4080
537417,185.08272944,-0.8491013,0.0244,349.0,0.6666667,nan,22,112,227,547,2174,4692,22,111,226,534,2127,4581
537399,185.08379459,-0.88201597,0.04034,188.5,0.16666667,0.34733146,41,112,252,597,2322,4880,41,111,251,584,2271,4765
186573,185.09690318,-1.51758991,0.06833,124.5,0.16666667,0.26229915,36,152,308,787,2600,5715,34,149,302,775,2457,5005
221194,185.11525606,1.46974407,0.00526,168.0,0.16666667,nan,6,31,71,194,829,1559,6,30,70,191,812,1508
41274,185.12046738,-0.68816312,0.07276,324.0,0.16666667,0.15713957,22,83,163,451,1767,3977,18,77,153,436,1726,3861
9163,185.14066079,0.78805793,0.00706,268.0,0.16666667,nan,1,63,168,508,2234,4885,1,62,166,496,2125,4538
586494,185.16542261,-0.02581702,0.02952,154.0,0.16666667,0.6910013,31,123,242,627,2156,4670,31,107,195,533,2031,4436
273750,185.18526162,1.36566657,0.03249,205.0,0.16666667,nan,15,96,169,388,850,1645,15,93,157,367,807,1592
41277,185.19669892,-0.77866738,0.08706,11.5,0.25,0.4165537,29,110,228,701,2382,4805,29,110,226,684,2323,4714
86115,185.27385231,0.55283142,0.00719,147.0,0.16666667,nan,29,89,210,638,2312,5072,29,89,210,632,2077,4451
86116,185.27933717,0.46133529,0.00666,233.0,0.25,nan,37,142,286,743,2623,5092,34,139,282,720,2271,4400
561891,185.29543963,-0.50698146,0.03964,107.5,0.16666667,nan,26,114,290,710,2638,5342,26,108,279,693,2568,5212
537426,185.30393452,-0.86424458,0.03949,266.0,0.16666667,0.58528954,10,88,219,703,2800,5538,10,85,216,692,2735,5412
145583,185.32450739,-1.2541284,0.0217,100.0,0.16666667,nan,5,74,225,673,2645,5537,5,73,223,663,2608,5346
537467,185.38202524,-0.85271616,0.04022,192.0,0.16666667,nan,6,95,240,667,2548,5445,6,94,236,658,2485,5317
537476,185.3924896,-1.00951455,0.02123,192.5,0.5,nan,35,139,272,747,2823,5739,35,132,261,720,2760,5421
41302,185.3985672,-0.70289815,0.03994,201.5,0.33333334,0.50997955,18,65,145,455,1972,5259,18,63,139,443,1925,5139
611647,185.43290564,0.40885175,0.02965,160.0,0.5,nan,6,73,219,635,2417,5270,6,70,193,495,1927,4661
273845,185.48441237,1.38252552,0.07872,44.0,0.16666667,0.07312136,5,46,116,359,1327,2503,5,46,116,358,1317,2474
611629,185.50337831,0.31503508,0.03351,297.5,0.16666667,0.22521657,24,93,204,545,2169,5080,24,86,166,427,1841,4398
273850,185.5101319,1.39499888,0.08105,228.0,0.16666667,0.18990612,4,38,140,412,1410,2508,4,38,140,410,1399,2481
290323,185.52172082,1.81183953,0.0851,186.0,13.583332,0.087799884,15,71,190,511,1559,3520,15,70,186,500,1513,3440
24414,185.53729324,1.11275476,0.02288,122.0,0.16666667,nan,14,82,170,476,1523,3258,14,82,168,467,1504,3223
273889,185.55383012,1.42761301,0.07941,278.5,0.16666667,0.4499335,7,51,173,456,1412,2503,7,51,172,453,1399,2470
179584,185.555988,-1.91156169,0.07164,111.0,0.16666667,0.46703815,3,48,125,387,1815,3932,3,48,125,340,1551,3386
186717,185.58326114,-1.48783006,0.03361,323.5,0.33333334,nan,15,77,180,502,2337,5422,15,75,178,493,2168,5107
41354,185.62720269,-0.68272529,0.03027,124.5,0.16666667,nan,16,73,165,482,2107,4808,16,73,163,468,1829,4420
186742,185.64358464,-1.54642617,0.02148,273.5,0.5833333,nan,12,99,242,664,2229,4869,12,98,240,656,2095,4486
290328,185.66578678,1.72885645,0.0912,27.0,0.16666667,0.53051555,1,7,30,125,1149,3416,1,5,28,122,1117,3241
273925,185.68878365,1.27522975,0.02833,338.0,0.16666667,nan,2,8,17,73,950,2963,2,8,16,68,935,2926
24433,185.7224558,1.24132179,0.0278,11.0,0.16666667,nan,2,5,15,57,907,3296,2,5,14,53,890,3257
139123,185.79263682,-1.83807507,0.07649,99.5,0.16666667,0.5630462,9,65,139,302,1354,3316,0,17,61,175,1180,2885
100162,185.79312004,0.93489316,0.02577,55.0,0.25,0.3679819,27,92,193,545,2081,4161,24,89,185,456,1829,3882
100175,185.81839773,0.84313527,0.02642,104.0,0.41666666,nan,17,73,153,394,1689,4275,13,46,85,255,1443,3996
221375,185.82531709,1.48686069,0.02785,216.5,0.16666667,0.47005486,13,59,97,242,1022,2010,7,32,54,150,876,1827
273976,185.82719033,1.27691941,0.02681,355.5,0.16666667,nan,21,69,139,342,1251,2644,21,67,134,335,1229,2563
273966,185.83121272,1.42334947,0.02581,294.0,0.33333334,nan,22,90,168,345,1050,2123,20,85,162,327,909,1949
221369,185.83472434,1.61648135,0.02721,131.0,0.16666667,nan,18,77,166,341,841,1969,18,67,123,253,682,1768
290396,185.8475545,1.81504596,0.00626,66.5,0.8333333,nan,25,80,196,514,1565,3235,23,73,188,501,1512,3023
186833,185.89686896,-1.63549223,0.02469,259.5,0.9166667,nan,30,89,172,412,1513,3544,30,87,167,352,1208,3077
221432,185.90152138,1.57867958,0.0253,13.0,0.41666666,nan,15,49,110,283,908,1806,15,49,98,223,732,1611
273986,185.90795004,1.29271432,0.0261,252.5,0.16666667,nan,25,85,164,463,1436,2175,25,85,162,456,1417,2092
179665,185.91417641,-1.94466361,0.0252,259.5,0.16666667,nan,24,104,195,387,1349,3264,24,103,191,381,1305,3037
186803,185.92496952,-1.47624466,0.02511,284.0,0.16666667,0.32594883,0,52,161,362,1633,3762,0,30,103,275,1476,3132
100192,185.92765521,0.96219254,0.02409,224.0,0.16666667,0.4151262,9,66,157,527,2135,3974,9,65,155,519,2084,3709
273951,185.93037189,1.31108777,0.02623,94.5,0.41666666,nan,17,66,174,452,1360,2062,17,66,172,447,1343,1974
145729,185.93636698,-1.30560608,0.03981,268.0,0.25,0.46787915,16,71,167,414,1514,3631,15,52,112,273,1281,3182
273952,185.95556474,1.37511571,0.02693,162.5,0.16666667,nan,19,64,162,391,1119,1966,18,63,161,389,1097,1792
290423,185.96662205,1.75303738,0.02405,298.0,0.25,nan,16,57,86,210,1211,2631,16,57,86,201,1157,2459
9352,185.977189,0.83052966,0.02426,197.5,0.16666667,0.13991036,26,75,168,513,1625,3825,26,74,167,512,1612,3516
186861,185.98719089,-1.49972208,0.02509,51.5,0.16666667,nan,20,88,149,328,1579,3656,17,59,113,244,1386,3124
62145,211.50593527,-0.31055397,0.02457,295.5,0.16666667,0.5738055,5,45,137,469,1980,4605,5,44,136,464,1961,4495
463119,211.54914668,-1.22789085,0.05344,21.0,0.16666667,0.44113797,23,93,187,460,1736,4000,22,91,159,345,1476,3683
47152,211.56681954,-0.64109919,0.0826,96.5,0.16666667,0.054641627,1,66,164,464,1886,4247,1,65,162,415,1604,3799
463148,211.68702632,-1.33977224,0.05371,169.5,0.16666667,0.29850718,0,0,0,128,1538,3945,0,0,0,104,1488,3636
567445,211.68883024,-0.59645122,0.05281,256.5,0.41666666,0.32063216,18,86,227,535,1946,4442,18,86,225,526,1873,4099
491460,211.69432412,-1.47828313,0.02972,128.0,0.16666667,nan,22,95,201,386,1708,4200,21,93,198,381,1575,3679
491475,211.72061524,-1.56963457,0.02475,13.0,0.6666667,nan,9,54,115,376,2004,4394,9,54,111,324,1695,3864
491457,211.73486406,-1.5947255,0.02918,119.0,0.16666667,0.5385657,1,31,102,387,2080,4396,1,27,80,283,1762,3858
105420,211.73584945,1.0121215,0.04811,266.5,0.16666667,0.24523686,25,92,204,507,1942,4464,25,89,201,496,1461,3464
543494,211.75033834,-0.85057849,0.02959,350.5,0.16666667,0.59241223,17,69,151,436,1698,3523,0,0,33,242,1318,2859
105447,211.77308012,0.85639398,0.04867,220.0,1.75,0.43145126,23,79,168,536,1914,4200,23,78,166,523,1728,3593
543489,211.79629401,-0.87863989,0.05312,328.0,0.16666667,0.09984398,0,57,129,429,1552,3309,0,10,43,187,1112,2770
543498,211.8023421,-1.01299839,0.05082,105.0,0.16666667,0.49893948,0,12,43,220,1188,3194,0,11,32,173,964,2721
543499,211.80324415,-0.97485035,0.05351,209.5,1.1666666,0.27651927,17,67,135,294,1228,3188,16,56,108,212,864,2716
543501,211.81532935,-0.92567656,0.05154,311.5,0.16666667,0.39672107,18,72,162,379,1309,3123,18,62,119,233,885,2651
28654,211.81607375,1.06502836,0.03469,253.0,0.16666667,nan,17,91,202,575,2169,4540,1,24,88,372,1718,3426
543491,211.82756468,-1.01334781,0.03525,306.0,0.16666667,nan,0,14,48,152,1121,3143,0,8,19,91,910,2683
227036,211.82816809,1.28195925,0.03475,202.0,0.16666667,0.4261482,3,40,152,522,2089,4020,3,37,130,420,1624,2776
36880,211.8418988,-1.09638366,0.05509,157.5,0.16666667,0.55299884,2,26,67,182,1205,3107,2,23,64,176,1101,2838
47224,211.86054777,-0.74540349,0.03529,92.0,0.16666667,nan,9,55,128,405,1670,3956,8,49,116,339,1385,3453
543536,211.89550733,-0.97077947,0.05403,116.5,1.0833334,nan,9,32,75,207,1025,2970,0,0,3,105,741,2486
543537,211.91196704,-0.95531749,0.05387,245.0,0.16666667,0.09439396,0,32,71,233,1038,2967,0,6,14,139,752,2482
47245,211.92121719,-0.71713222,0.02508,357.0,0.16666667,0.43043283,17,62,156,423,1725,3966,17,61,151,405,1520,3553
227079,211.92355196,1.3731198,0.02492,229.0,0.16666667,nan,22,64,141,473,1576,3737,0,8,31,227,1096,2772
460378,211.93827707,-1.63990866,0.02924,344.0,0.5833333,0.54054826,15,67,167,452,1940,4379,15,66,165,407,1290,3574
36894,211.94482084,-1.04996957,0.026,116.5,0.16666667,nan,0,7,10,79,1048,2908,0,7,8,55,926,2605
543531,211.9522498,-0.93132633,0.0526,83.0,0.16666667,0.11800077,3,34,88,329,1143,2958,3,33,78,278,878,2473
460380,211.95848878,-1.65315107,0.05467,170.5,1.5,0.49149385,24,64,146,449,1942,4381,24,64,129,374,1381,3579
278074,211.95999771,1.1369196,0.02544,247.5,0.9166667,nan,9,52,130,421,1891,4703,0,2,13,127,1120,3480
543552,211.96105941,-0.95037858,0.05194,119.0,0.16666667,0.3252447,5,23,95,293,1083,2940,5,22,81,245,860,2476
543553,211.96905029,-0.91519709,0.05478,72.0,0.16666667,0.3146619,12,44,120,364,1227,2983,12,43,119,341,975,2510
62239,211.97225913,-0.32437332,0.05315,24.0,0.41666666,0.4106771,5,82,197,547,1949,4400,5,82,197,544,1706,3639
543554,211.975783,-0.85625722,0.05522,89.0,0.16666667,0.40608177,7,67,156,403,1448,3106,7,67,156,359,1199,2635
47254,212.00218596,-0.82181131,0.05473,132.5,2.6666667,0.25765228,13,51,128,401,1573,3343,13,50,113,370,1402,2932
62244,212.00660742,-0.22560787,0.05329,41.5,0.16666667,nan,17,74,161,369,1439,3756,17,74,156,297,999,3014
14552,212.02462596,0.74927355,0.07673,245.0,3.8333333,0.31397676,24,88,185,566,2482,5459,23,87,180,551,2266,4939
47258,212.02672651,-0.82122528,0.05199,98.5,2.25,0.4717514,15,63,132,405,1583,3417,12,45,110,382,1459,3065
460374,212.0354322,-1.70231167,0.02495,202.5,0.16666667,0.6688182,3,73,157,458,1890,4257,0,0,17,209,1581,3607
47293,212.0802501,-0.64825979,0.05257,1.5,0.49999774,0.28809035,16,56,152,425,1778,4184,16,55,151,416,1741,4009
567545,212.10361923,-0.58913876,0.05273,271.0,0.16666667,0.6431702,26,85,183,462,1938,4305,26,83,177,452,1900,3923
592216,212.10443629,-0.10648979,0.05127,315.5,0.25,0.59351844,21,60,105,276,1350,3494,8,21,44,131,949,2729
14555,212.11498064,0.70028963,0.02559,316.5,0.16666667,nan,27,128,265,638,2269,5298,27,128,260,626,2082,4422
47286,212.14283282,-0.78980702,0.02548,42.0,1.4166666,nan,15,50,110,381,1678,3864,15,50,109,376,1642,3759
491508,212.16110627,-1.46876469,0.05492,8.0,0.16666667,0.47105697,28,112,254,603,2120,4369,28,112,249,594,2084,4183
491509,212.16299261,-1.49395349,0.05444,248.5,0.16666667,0.58298236,38,119,223,624,2120,4361,38,118,220,613,2088,4147
227123,212.19793545,1.31796275,0.04769,320.0,0.16666667,0.36405978,24,107,178,518,1718,3481,24,106,177,496,1256,2468
460424,212.21231692,-1.60680387,0.02533,241.5,12.166667,nan,13,69,185,527,1978,4284,12,68,181,519,1945,4007
567586,212.2792782,-0.46583467,0.02388,346.0,0.41666666,nan,15,70,167,454,1777,3998,15,70,149,379,1407,3326
227134,212.3221181,1.32086663,0.02512,312.5,0.5833333,nan,18,70,157,370,1465,3583,17,47,95,242,1066,2807
463264,212.3346292,-1.26706084,0.04133,88.5,0.25,0.41024324,23,87,220,608,2215,4372,23,87,219,604,2186,4141
105519,212.34017928,1.02774133,0.0577,266.5,0.6666667,nan,21,50,137,401,1697,4041,0,6,64,295,1466,3378
77226,212.37280091,0.14367008,0.05411,56.5,0.25,0.39762428,25,89,236,653,2201,4475,25,88,229,644,2043,3995
491552,212.40076956,-1.43278755,0.02449,268.5,0.16666667,nan,20,66,181,486,1897,4440,20,65,180,482,1797,4174
91510,212.41791904,0.53854147,0.02523,127.5,2.0833333,nan,19,92,225,538,2145,4989,16,88,220,533,1917,4459
47342,212.41811693,-0.65577233,0.0238,151.0,0.16666667,0.58420485,0,4,29,223,1374,3703,0,4,29,214,1206,3404
463317,212.42643159,-1.25674535,0.0244,283.5,0.5,nan,28,106,224,552,2284,4899,28,105,220,544,2103,4622
567598,212.43417428,-0.44839094,0.05433,296.0,0.16666667,0.6116536,4,30,97,281,1637,3618,3,16,67,224,1418,3263
77227,212.44165993,0.06230278,0.05441,169.5,0.25,0.16261607,35,84,228,642,2122,4465,35,81,211,511,1828,4071
592294,212.46547776,-0.08301355,0.05467,344.5,0.75,0.28106478,13,91,180,498,2039,4391,1,29,102,346,1745,3993
227168,212.46811562,1.30502461,0.02559,188.5,0.5833333,nan,23,74,132,309,1540,4073,23,74,129,295,1304,3423
