release,tile_file,ra_centre,dec_centre,patch,url
DR4.0,KiDS_DR4.0_3.4_-29.2_ugriZYJHKs_cat.fits,3.4,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.4_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_343.0_-35.1_ugriZYJHKs_cat.fits,343.0,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_343.0_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_343.1_-28.2_ugriZYJHKs_cat.fits,343.1,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_343.1_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_343.2_-34.1_ugriZYJHKs_cat.fits,343.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_343.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_343.4_-33.1_ugriZYJHKs_cat.fits,343.4,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_343.4_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_343.7_-31.2_ugriZYJHKs_cat.fits,343.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_343.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_343.9_-30.2_ugriZYJHKs_cat.fits,343.9,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_343.9_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.1_-29.2_ugriZYJHKs_cat.fits,344.1,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.1_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.2_-35.1_ugriZYJHKs_cat.fits,344.2,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.2_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.4_-34.1_ugriZYJHKs_cat.fits,344.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.6_-33.1_ugriZYJHKs_cat.fits,344.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.7_-32.1_ugriZYJHKs_cat.fits,344.7,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.7_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_344.9_-31.2_ugriZYJHKs_cat.fits,344.9,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_344.9_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.0_-30.2_ugriZYJHKs_cat.fits,345.0,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.0_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.2_-29.2_ugriZYJHKs_cat.fits,345.2,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.2_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_34.5_-30.2_ugriZYJHKs_cat.fits,34.5,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_34.5_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_345.3_-28.2_ugriZYJHKs_cat.fits,345.3,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_345.3_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_34.5_-33.1_ugriZYJHKs_cat.fits,34.5,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_34.5_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.4_-35.1_ugriZYJHKs_cat.fits,345.4,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.4_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.6_-34.1_ugriZYJHKs_cat.fits,345.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.7_-33.1_ugriZYJHKs_cat.fits,345.7,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.7_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_345.9_-32.1_ugriZYJHKs_cat.fits,345.9,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_345.9_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.0_-31.2_ugriZYJHKs_cat.fits,346.0,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.0_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.2_-30.2_ugriZYJHKs_cat.fits,346.2,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.2_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.3_-29.2_ugriZYJHKs_cat.fits,346.3,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.3_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_346.5_-28.2_ugriZYJHKs_cat.fits,346.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_346.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.6_-35.1_ugriZYJHKs_cat.fits,346.6,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.6_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.8_-34.1_ugriZYJHKs_cat.fits,346.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_346.9_-33.1_ugriZYJHKs_cat.fits,346.9,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_346.9_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_347.1_-32.1_ugriZYJHKs_cat.fits,347.1,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_347.1_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_347.2_-31.2_ugriZYJHKs_cat.fits,347.2,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_347.2_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_347.3_-30.2_ugriZYJHKs_cat.fits,347.3,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_347.3_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_347.5_-29.2_ugriZYJHKs_cat.fits,347.5,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_347.5_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_347.8_-35.1_ugriZYJHKs_cat.fits,347.8,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_347.8_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.0_-34.1_ugriZYJHKs_cat.fits,348.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.1_-33.1_ugriZYJHKs_cat.fits,348.1,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.1_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.2_-32.1_ugriZYJHKs_cat.fits,348.2,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.2_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.3_-31.2_ugriZYJHKs_cat.fits,348.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_34.8_-34.1_ugriZYJHKs_cat.fits,34.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_34.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.5_-30.2_ugriZYJHKs_cat.fits,348.5,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.5_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_348.6_-29.2_ugriZYJHKs_cat.fits,348.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_348.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_348.7_-28.2_ugriZYJHKs_cat.fits,348.7,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_348.7_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.1_-35.1_ugriZYJHKs_cat.fits,349.1,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.1_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.2_-34.1_ugriZYJHKs_cat.fits,349.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.3_-33.1_ugriZYJHKs_cat.fits,349.3,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.3_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.4_-32.1_ugriZYJHKs_cat.fits,349.4,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.4_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.5_-31.2_ugriZYJHKs_cat.fits,349.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.6_-30.2_ugriZYJHKs_cat.fits,349.6,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.6_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_349.7_-29.2_ugriZYJHKs_cat.fits,349.7,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_349.7_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_349.8_-28.2_ugriZYJHKs_cat.fits,349.8,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_349.8_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_35.0_-31.2_ugriZYJHKs_cat.fits,35.0,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_35.0_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.3_-35.1_ugriZYJHKs_cat.fits,350.3,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.3_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.4_-34.1_ugriZYJHKs_cat.fits,350.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.5_-33.1_ugriZYJHKs_cat.fits,350.5,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.5_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.6_-32.1_ugriZYJHKs_cat.fits,350.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.7_-31.2_ugriZYJHKs_cat.fits,350.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.8_-30.2_ugriZYJHKs_cat.fits,350.8,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.8_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_350.9_-29.2_ugriZYJHKs_cat.fits,350.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_350.9_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_351.0_-28.2_ugriZYJHKs_cat.fits,351.0,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_351.0_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.5_-35.1_ugriZYJHKs_cat.fits,351.5,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.5_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.6_-34.1_ugriZYJHKs_cat.fits,351.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.7_-33.1_ugriZYJHKs_cat.fits,351.7,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.7_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.8_-31.2_ugriZYJHKs_cat.fits,351.8,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.8_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.8_-32.1_ugriZYJHKs_cat.fits,351.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_351.9_-30.2_ugriZYJHKs_cat.fits,351.9,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_351.9_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_352.0_-29.2_ugriZYJHKs_cat.fits,352.0,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_352.0_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_352.1_-28.2_ugriZYJHKs_cat.fits,352.1,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_352.1_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_352.7_-35.1_ugriZYJHKs_cat.fits,352.7,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_352.7_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_352.8_-34.1_ugriZYJHKs_cat.fits,352.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_352.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_352.9_-32.1_ugriZYJHKs_cat.fits,352.9,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_352.9_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_352.9_-33.1_ugriZYJHKs_cat.fits,352.9,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_352.9_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.5_-30.2_ugriZYJHKs_cat.fits,3.5,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.5_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_353.0_-31.2_ugriZYJHKs_cat.fits,353.0,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_353.0_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.5_-31.2_ugriZYJHKs_cat.fits,3.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_353.1_-30.2_ugriZYJHKs_cat.fits,353.1,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_353.1_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_3.5_-32.1_ugriZYJHKs_cat.fits,3.5,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_3.5_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_353.2_-28.2_ugriZYJHKs_cat.fits,353.2,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_353.2_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_353.2_-29.2_ugriZYJHKs_cat.fits,353.2,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_353.2_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_35.3_-29.2_ugriZYJHKs_cat.fits,35.3,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_35.3_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_35.3_-32.1_ugriZYJHKs_cat.fits,35.3,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_35.3_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_353.9_-35.1_ugriZYJHKs_cat.fits,353.9,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_353.9_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.0_-34.1_ugriZYJHKs_cat.fits,354.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.0_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.1_-32.1_ugriZYJHKs_cat.fits,354.1,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.1_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.1_-33.1_ugriZYJHKs_cat.fits,354.1,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.1_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.2_-30.2_ugriZYJHKs_cat.fits,354.2,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.2_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.2_-31.2_ugriZYJHKs_cat.fits,354.2,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.2_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_354.3_-29.2_ugriZYJHKs_cat.fits,354.3,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_354.3_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_354.4_-28.2_ugriZYJHKs_cat.fits,354.4,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_354.4_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.1_-35.1_ugriZYJHKs_cat.fits,355.1,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.1_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.2_-33.1_ugriZYJHKs_cat.fits,355.2,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.2_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.2_-34.1_ugriZYJHKs_cat.fits,355.2,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.2_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.3_-31.2_ugriZYJHKs_cat.fits,355.3,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.3_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.3_-32.1_ugriZYJHKs_cat.fits,355.3,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.3_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.4_-29.2_ugriZYJHKs_cat.fits,355.4,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.4_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_355.4_-30.2_ugriZYJHKs_cat.fits,355.4,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_355.4_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_355.5_-28.2_ugriZYJHKs_cat.fits,355.5,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_355.5_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_35.6_-33.1_ugriZYJHKs_cat.fits,35.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_35.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.4_-33.1_ugriZYJHKs_cat.fits,356.4,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.4_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.4_-34.1_ugriZYJHKs_cat.fits,356.4,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.4_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.4_-35.1_ugriZYJHKs_cat.fits,356.4,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.4_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.5_-31.2_ugriZYJHKs_cat.fits,356.5,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.5_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.5_-32.1_ugriZYJHKs_cat.fits,356.5,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.5_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_356.6_-28.2_ugriZYJHKs_cat.fits,356.6,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_356.6_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_356.6_-29.2_ugriZYJHKs_cat.fits,356.6,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_356.6_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.6_-32.1_ugriZYJHKs_cat.fits,357.6,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.6_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.6_-33.1_ugriZYJHKs_cat.fits,357.6,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.6_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.6_-34.1_ugriZYJHKs_cat.fits,357.6,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.6_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.6_-35.1_ugriZYJHKs_cat.fits,357.6,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.6_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.7_-29.2_ugriZYJHKs_cat.fits,357.7,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.7_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.7_-30.2_ugriZYJHKs_cat.fits,357.7,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.7_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_357.7_-31.2_ugriZYJHKs_cat.fits,357.7,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_357.7_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-30.2_ugriZYJHKs_cat.fits,358.8,-30.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-30.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-31.2_ugriZYJHKs_cat.fits,358.8,-31.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-31.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-32.1_ugriZYJHKs_cat.fits,358.8,-32.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-32.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-33.1_ugriZYJHKs_cat.fits,358.8,-33.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-33.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-34.1_ugriZYJHKs_cat.fits,358.8,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-34.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.8_-35.1_ugriZYJHKs_cat.fits,358.8,-35.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.8_-35.1_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.1_358.9_-28.2_ugriZYJHKs_cat.fits,358.9,-28.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.1_358.9_-28.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_358.9_-29.2_ugriZYJHKs_cat.fits,358.9,-29.2,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_358.9_-29.2_ugriZYJHKs_cat.fits
DR4.0,KiDS_DR4.0_36.0_-34.1_ugriZYJHKs_cat.fits,36.0,-34.1,KiDS-S,http://ds.astro.rug.astro-wise.org:8000/KiDS_DR4.0_36.0_-34.1_ugriZYJHKs_cat.fits
