CUBEIDPUB,CUBEID,CATID,CUBEFWHM,ISBEST,CATSOURCE,WARNSTAR,WARNFILL,WARNZ,WARNMULT,WARNSKER,WARNWCS,WARNEMFT,WARNSKEM,WARNSK2M,WARNSK4M
"585359_A","585359_11_Y15SAR4_P003_12T099_2015_05_14-2015_05_20","585359",2.6398551,1,1,0,0,0,0,0,0,0,0,0,0
"585386_A","585386_11_Y15SAR4_P003_12T099_2015_05_14-2015_05_20","585386",2.6398551,1,1,0,0,0,0,0,0,0,0,0,0
"585420_A","585420_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","585420",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"585422_A","585422_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","585422",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"585561_A","585561_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","585561",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"585659_A","585659_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","585659",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"585694_A","585694_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","585694",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"585755_A","585755_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","585755",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"586326_A","586326_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","586326",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"586330_A","586330_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","586330",1.6811552,1,1,0,0,0,0,0,0,0,0,0,0
"586494_A","586494_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","586494",2.4690013,1,1,0,0,0,0,0,0,0,0,0,0
"592216_A","592216_7_Y17SAR2_P004_15T121_2018_03_12-2018_03_22","592216",1.700549,1,1,0,0,0,0,0,0,0,0,0,0
"592294_A","592294_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10","592294",1.528399,1,1,0,0,0,0,0,0,0,0,0,0
"592401_A","592401_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01","592401",1.4813128,1,1,0,0,0,0,0,0,0,0,0,0
"592401_B","592401_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22","592401",1.4842017,0,1,0,0,0,0,0,0,0,0,0,0
"592419_A","592419_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10","592419",1.528399,1,1,0,0,0,0,0,0,0,0,0,0
"592421_A","592421_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01","592421",1.4813128,1,1,0,0,0,0,0,0,0,0,0,0
"592421_B","592421_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22","592421",1.4842017,0,1,0,0,0,0,0,0,0,0,0,0
"592466_A","592466_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01","592466",1.4813128,1,1,0,0,0,0,0,0,0,0,0,0
"592466_B","592466_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22","592466",1.4842017,0,1,0,0,0,0,0,0,0,0,0,0
"592542_A","592542_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01","592542",1.4813128,1,1,0,0,0,0,0,0,0,0,0,0
"592542_B","592542_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22","592542",1.4842017,0,1,0,0,0,0,0,0,0,0,0,0
"592835_A","592835_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","592835",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"592858_A","592858_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","592858",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"592863_A","592863_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","592863",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"592999_A","592999_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01","592999",1.5509516,1,1,0,0,0,0,0,0,0,0,0,0
"593117_A","593117_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01","593117",1.5509516,1,1,0,0,0,0,0,0,0,0,0,0
"593526_A","593526_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","593526",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"593526_B","593526_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","593526",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"593642_A","593642_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","593642",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"593642_C","593642_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12","593642",2.533552,0,1,0,0,0,0,0,0,0,0,0,0
"593642_B","593642_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","593642",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"593645_A","593645_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16","593645",2.13082,1,1,0,0,0,0,0,0,0,0,0,0
"593680_A","593680_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16","593680",2.13082,1,1,0,0,0,0,0,0,0,0,0,0
"593682_A","593682_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12","593682",2.533552,1,1,0,0,0,0,0,0,0,0,0,0
"593813_A","593813_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12","593813",2.533552,1,1,0,0,0,0,0,0,0,0,0,0
"594049_A","594049_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","594049",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"594053_A","594053_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","594053",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"594059_A","594059_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","594059",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"594265_A","594265_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19","594265",3.119834,1,1,0,0,0,0,0,0,0,0,0,0
"594313_A","594313_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19","594313",3.119834,1,1,0,0,0,0,0,0,0,0,0,0
"594364_A","594364_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19","594364",3.119834,1,1,0,0,0,0,0,0,0,0,0,0
"594674_A","594674_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","594674",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"594723_A","594723_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","594723",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"594731_A","594731_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","594731",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"594785_A","594785_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","594785",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"594834_A","594834_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","594834",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"594906_A","594906_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17","594906",2.1411994,1,1,0,0,0,0,0,0,0,0,0,0
"594918_A","594918_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05","594918",2.1248715,1,1,0,0,0,0,0,0,0,0,0,0
"594946_A","594946_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","594946",2.6744988,1,1,0,0,0,0,0,0,0,0,0,0
"594964_A","594964_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19","594964",2.231909,1,1,0,0,0,0,0,0,0,0,0,0
"594967_A","594967_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05","594967",2.1248715,1,1,0,0,0,0,0,0,0,0,0,0
"594970_A","594970_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17","594970",2.1411994,1,1,0,0,0,0,0,0,0,0,0,0
"594986_A","594986_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","594986",2.6744988,1,1,0,0,0,0,0,0,0,0,0,0
"594990_A","594990_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","594990",2.6744988,1,1,0,0,0,0,0,0,0,0,0,0
"594992_A","594992_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19","594992",2.231909,1,1,0,0,0,0,0,0,0,0,0,0
"595027_A","595027_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17","595027",2.1411994,1,1,0,0,0,0,0,0,0,0,0,0
"595060_A","595060_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17","595060",2.6744988,1,1,0,0,0,0,0,0,0,0,0,0
"491509_A","491509_6_Y14SAR2_P004_15T064_2017_03_24-2017_04_02","491509",2.19595,1,1,0,0,0,0,0,0,0,0,0,0
"491552_A","491552_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491552",2.5875418,1,1,0,0,0,0,0,0,0,0,0,0
"491608_A","491608_6_Y14SAR4_P004_15T090_2014_05_23-2014_06_01","491608",2.5875418,1,1,0,0,0,0,0,0,0,0,0,0
"491743_A","491743_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","491743",1.427876,1,1,0,0,0,2,0,0,0,0,0,0
"491743_B","491743_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","491743",1.1258953,0,1,0,0,0,0,0,0,0,0,0,0
"491743_C","491743_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","491743",2.0829816,0,1,0,0,0,0,0,0,0,0,0,0
"491887_A","491887_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","491887",2.035988,1,1,0,0,0,0,0,0,0,0,0,0
"491956_A","491956_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","491956",2.347415,1,1,0,0,0,0,1,0,0,0,0,0
"491960_A","491960_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","491960",2.035988,1,1,0,0,0,0,0,0,0,0,0,0
"49204_A","49204_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19","49204",3.119834,1,1,0,0,0,0,0,0,0,0,0,0
"492384_A","492384_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","492384",2.3741858,1,1,0,0,0,0,0,0,0,0,0,0
"492411_A","492411_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","492411",2.6040795,1,1,0,0,0,0,0,0,0,0,0,0
"492414_A","492414_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","492414",2.3741858,1,1,0,0,0,0,0,0,0,0,0,0
"492486_A","492486_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","492486",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"492690_A","492690_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","492690",2.5437245,1,1,0,0,0,0,0,0,0,0,0,0
"492883_A","492883_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492883",2.2449977,1,1,0,0,0,0,0,0,0,0,0,0
"492941_A","492941_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492941",2.2449977,1,1,0,0,0,0,0,0,0,0,0,0
"492957_A","492957_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","492957",2.2449977,1,1,0,0,0,0,0,0,0,0,0,0
"493028_A","493028_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","493028",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"493621_A","493621_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493621",1.8826729,1,1,0,0,0,0,0,0,0,0,0,0
"493702_A","493702_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","493702",2.029567,1,1,0,0,0,0,0,0,0,0,0,0
"493702_C","493702_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","493702",1.593816,0,1,0,0,0,0,0,0,0,0,0,0
"493702_B","493702_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","493702",3.474449,0,1,0,0,0,0,0,0,0,0,0,0
"493811_A","493811_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493811",1.8826729,1,1,0,0,0,0,0,0,0,0,0,0
"493812_A","493812_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","493812",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"493825_A","493825_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","493825",1.8826729,1,1,0,0,0,0,0,0,0,0,0,0
"493832_A","493832_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","493832",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"493838_A","493838_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","493838",1.6070117,1,1,0,0,0,0,0,0,0,0,0,0
"493838_B","493838_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","493838",1.8869473,0,1,0,0,0,0,0,0,0,0,0,0
"49670_A","49670_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49670",2.029567,1,1,0,0,0,0,0,0,0,0,0,0
"49670_C","49670_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","49670",1.593816,0,1,0,0,0,0,0,0,0,0,0,0
"49670_B","49670_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49670",3.474449,0,1,0,0,0,0,0,0,0,0,0,0
"49677_A","49677_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49677",2.029567,1,1,0,0,0,0,0,0,0,0,0,0
"49677_C","49677_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","49677",1.593816,0,1,0,0,0,0,0,0,0,0,0,0
"49677_B","49677_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49677",3.474449,0,1,0,0,0,0,0,0,0,0,0,0
"496966_A","496966_7_Y13SAR1_P002_15T006_2013_03_05-2013_03_17","496966",2.0602028,1,1,0,0,0,0,0,0,0,0,0,0
"496978_A","496978_12_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","496978",1.427876,1,1,0,0,0,0,0,0,0,0,0,0
"496978_B","496978_6_Y14SAR3_P011_15T086_2016_05_02-2016_05_10","496978",1.1258953,0,1,0,0,0,0,0,0,0,0,0,0
"496978_C","496978_6_Y14SAR3_P011_15T086_2017_04_19-2017_05_01","496978",2.0829816,0,1,0,0,0,0,0,0,0,0,0,0
"49702_A","49702_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49702",2.029567,1,1,0,0,0,0,0,0,0,0,0,0
"49702_C","49702_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","49702",1.593816,0,1,0,0,0,0,0,0,0,0,0,0
"49702_B","49702_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49702",3.474449,0,1,0,0,0,0,0,0,0,0,0,0
"497035_A","497035_7_Y14SAR3_P008_15T083_2016_05_02-2016_05_10","497035",2.347415,1,1,0,0,0,0,0,0,0,0,0,0
"49728_A","49728_16_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49728",2.029567,1,1,0,0,0,0,0,0,0,0,0,0
"49728_C","49728_7_Y17SAR2_P005_15T122_2018_05_07-2018_05_16","49728",1.593816,0,1,0,0,0,0,0,0,0,0,0,0
"49728_B","49728_9_Y17SAR2_P005_15T122_2018_03_12-2018_03_22","49728",3.474449,0,1,0,0,0,0,0,0,0,0,0,0
"49730_A","49730_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","49730",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"49734_A","49734_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05","49734",2.1248715,1,1,0,0,0,0,0,0,0,0,0,0
"49753_A","49753_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","49753",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"49755_A","49755_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","49755",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"49784_A","49784_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05","49784",2.1248715,1,1,0,0,0,0,0,0,0,0,0,0
"49840_A","49840_7_Y14SAR2_P002_15T062_2017_02_27-2017_03_05","49840",1.5549065,1,1,0,0,0,0,0,0,0,0,0,0
"49857_A","49857_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17","49857",2.1411994,1,1,0,0,0,0,1,0,0,0,0,0
"504713_A","504713_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504713",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"504730_A","504730_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504730",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"504877_A","504877_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504877",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"504879_A","504879_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","504879",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"504882_A","504882_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504882",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"504922_A","504922_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","504922",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"505316_A","505316_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","505316",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"505341_A","505341_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","505341",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"505765_A","505765_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505765",1.6885686,1,1,0,0,0,0,0,0,0,0,0,0
"505788_A","505788_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505788",1.6885686,1,1,0,0,0,0,0,0,0,0,0,0
"505817_A","505817_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505817",1.6885686,1,1,0,0,0,0,0,0,0,0,0,0
"595088_A","595088_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19","595088",2.231909,1,1,0,0,0,0,0,0,0,0,0,0
"598911_A","598911_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","598911",1.7896458,1,1,0,0,0,0,0,0,0,0,0,0
"598968_A","598968_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","598968",1.7896458,1,1,0,0,0,0,0,0,0,0,0,0
"598999_A","598999_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","598999",1.8087604,1,1,0,0,0,0,0,0,0,0,0,0
"272543_A","272543_7_Y17SAR3_P009_12T110_2018_04_09-2018_04_19","272543",1.9756787,1,1,0,0,0,0,0,0,0,0,0,0
"272571_A","272571_7_Y17SAR3_P009_12T110_2018_04_09-2018_04_19","272571",1.9756787,1,1,0,0,0,0,0,0,0,0,0,0
"272667_A","272667_7_Y14SAR3_P009_12T060_2015_05_14-2015_05_20","272667",2.2397242,1,1,0,0,0,0,0,0,0,0,0,0
"272748_A","272748_7_Y14SAR3_P009_12T060_2015_05_14-2015_05_20","272748",2.2397242,1,1,0,0,0,0,0,0,0,0,0,0
"272820_A","272820_8_Y17SAR3_P005_12T106_2018_05_07-2018_05_16","272820",1.7784617,1,1,0,0,0,0,0,0,0,0,0,0
"272822_A","272822_8_Y17SAR3_P005_12T106_2018_05_07-2018_05_16","272822",1.7784617,1,1,0,0,0,2,0,0,0,0,0,0
"272831_A","272831_7_Y13SAR1_P014_12T001_2013_04_12-2013_04_16","272831",2.1439502,1,1,0,0,0,0,0,0,0,0,0,0
"272833_A","272833_6_Y14SAR1_P002_12T042_2015_02_16-2015_02_25","272833",3.0932822,1,1,0,0,0,0,0,0,0,0,0,0
"272990_A","272990_11_Y14SAR3_P007_12T058_2017_03_24-2017_04_02","272990",3.3219893,1,1,0,0,0,0,0,0,0,0,0,0
"272995_A","272995_7_Y15SAR4_P001_12T091_2015_05_14-2015_05_20","272995",2.4650698,1,1,0,0,0,0,0,0,0,0,0,0
"272996_A","272996_7_Y14SAR1_P001_12T041_2015_02_16-2015_02_25","272996",2.1347282,1,1,0,0,0,0,0,0,0,0,0,0
"273092_A","273092_7_Y15SAR4_P001_12T091_2015_05_14-2015_05_20","273092",2.4650698,1,1,0,0,0,0,0,0,0,0,0,0
"273242_A","273242_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","273242",1.8462454,1,1,0,0,0,0,0,0,0,0,0,0
"273256_A","273256_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","273256",1.8462454,1,1,0,0,0,0,1,0,0,0,0,0
"273296_A","273296_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22","273296",1.6825196,1,1,0,0,0,0,0,0,0,0,0,0
"273309_A","273309_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","273309",1.8462454,1,1,0,0,0,0,0,0,0,0,0,0
"273336_A","273336_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","273336",1.8462454,1,1,0,0,0,0,0,0,0,0,0,0
"273514_A","273514_7_Y18SAR3_P001_12T125_2018_04_09-2018_04_19","273514",2.1275654,1,1,0,0,0,0,0,0,0,0,0,0
"273577_A","273577_7_Y18SAR3_P001_12T125_2018_04_09-2018_04_19","273577",2.1275654,1,1,0,0,0,0,0,0,0,0,0,0
"273654_A","273654_7_Y18SAR3_P001_12T125_2018_04_09-2018_04_19","273654",2.1275654,1,1,0,0,0,0,0,0,0,0,0,0
"273750_A","273750_7_Y15SAR3_P003_12T087_2016_02_08-2016_02_14","273750",1.7564168,1,1,0,0,0,0,0,0,0,0,0,0
"273845_A","273845_7_Y15SAR3_P003_12T087_2016_02_08-2016_02_14","273845",1.7564168,1,1,0,0,0,0,0,0,0,0,0,0
"273850_A","273850_8_Y14SAR3_P005_12T056_2015_01_19-2015_01_26","273850",1.813847,1,1,0,0,0,0,0,0,0,0,0,0
"273889_A","273889_7_Y15SAR3_P003_12T087_2016_02_08-2016_02_14","273889",1.7564168,1,1,0,0,0,0,0,0,0,0,0,0
"273925_A","273925_7_Y15SAR3_P003_12T087_2016_02_08-2016_02_14","273925",1.7564168,1,1,0,0,0,0,0,0,0,0,0,0
"273951_A","273951_7_Y15SAR3_P003_12T087_2016_02_08-2016_02_14","273951",1.7564168,1,1,0,0,0,0,0,0,0,0,0,0
"273952_A","273952_8_Y14SAR3_P005_12T056_2015_01_19-2015_01_26","273952",1.813847,1,1,0,0,0,0,0,0,0,0,0,0
"273966_A","273966_8_Y14SAR3_P005_12T056_2015_01_19-2015_01_26","273966",1.813847,1,1,0,0,0,0,0,0,0,0,0,0
"505828_A","505828_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505828",1.6885686,1,1,0,0,0,0,0,0,0,0,0,0
"505979_A","505979_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","505979",1.8826729,1,1,0,0,0,0,0,0,0,0,0,0
"506038_A","506038_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506038",1.6070117,1,1,0,0,0,0,0,0,0,0,0,0
"506038_B","506038_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506038",1.8869473,0,1,0,0,0,0,0,0,0,0,0,0
"506070_A","506070_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506070",1.6070117,1,1,0,0,0,0,0,0,0,0,0,0
"506070_B","506070_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506070",1.8869473,0,1,0,0,0,0,0,0,0,0,0,0
"506119_A","506119_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506119",1.6070117,1,1,0,0,0,0,0,0,0,0,0,0
"506119_B","506119_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506119",1.8869473,0,1,0,0,0,0,0,0,0,0,0,0
"507721_A","507721_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","507721",2.035988,1,1,0,0,0,0,0,0,0,0,0,0
"508132_A","508132_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508132",2.6040795,1,1,0,0,0,1,0,0,0,0,0,0
"508138_A","508138_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508138",2.3741858,1,1,0,0,0,0,0,0,0,0,0,0
"508144_A","508144_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508144",2.3741858,1,1,0,0,0,1,0,0,0,0,0,0
"508180_A","508180_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508180",2.6040795,1,1,0,0,0,0,0,0,0,0,0,0
"508184_A","508184_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508184",2.6040795,1,1,0,0,0,0,0,0,0,0,0,0
"508268_A","508268_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508268",2.3741858,1,1,0,0,0,0,0,0,0,0,0,0
"508312_A","508312_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508312",2.3741858,1,1,0,0,0,0,0,0,0,0,0,0
"508315_A","508315_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508315",2.6040795,1,1,0,0,0,0,0,0,0,0,0,0
"508351_A","508351_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508351",2.6040795,1,1,0,0,0,0,0,0,0,0,0,0
"508352_A","508352_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508352",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"508412_A","508412_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508412",1.3339487,1,1,0,0,0,2,0,0,0,0,0,0
"508414_A","508414_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508414",1.6484958,1,1,0,0,0,2,0,0,0,0,0,0
"508416_A","508416_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508416",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"508421_A","508421_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508421",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"508480_A","508480_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508480",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"508481_A","508481_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508481",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"508568_A","508568_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508568",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"508593_A","508593_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508593",2.5437245,1,1,0,0,0,0,0,0,0,0,0,0
"508632_A","508632_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508632",1.3339487,1,1,0,0,0,0,0,0,0,0,0,0
"508680_A","508680_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508680",2.5437245,1,1,0,0,0,0,0,0,0,0,0,0
"508682_A","508682_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508682",1.6484958,1,1,0,0,0,0,0,0,0,0,0,0
"508751_A","508751_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508751",2.5437245,1,1,0,0,0,0,0,0,0,0,0,0
"508906_A","508906_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","508906",2.2449977,1,1,0,0,0,0,0,0,0,0,0,0
"508908_A","508908_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","508908",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"508938_A","508938_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","508938",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"509012_A","509012_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","509012",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
"509075_A","509075_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","509075",1.9772611,1,1,0,0,0,0,0,0,0,0,0,0
