CUBEIDPUB,CUBEID,CATID,PA_STELKIN,PA_STELKIN_ERR,SIGMA_RE,SIGMA_RE_ERR,LAMBDAR_RE,LAMBDAR_RE_ERR,VSIGMA_RE,VSIGMA_RE_ERR,MEAN_K51_RE,APER_CORR_FLAG
"9011900592_A","9011900592_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900592",313.0,1.4166666,166.30038,1.1659094,0.2550222,0.0074014137,0.27586505,0.007489345,0.025149692,0.0
"9011900599_A","9011900599_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900599",185.5,0.6666667,,,0.6537092,0.0049154037,0.8870679,0.008768926,0.024654767,1.0
"9011900609_A","9011900609_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900609",266.0,1.8333334,127.30699,0.9841163,0.19897303,0.0071992106,0.2097122,0.0069795675,0.02285171,0.0
"9011900614_A","9011900614_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900614",63.0,13.083333,74.332306,4.6131735,0.52317643,0.035968523,0.64674056,0.05292665,0.06399066,1.0
"9011900617_A","9011900617_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900617",163.0,1.3333334,103.129196,1.1733032,0.38479415,0.008631969,0.43145606,0.009754588,0.035905287,0.0
"9011900622_A","9011900622_blue_red_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13","9011900622",106.5,1.25,129.45639,1.0653144,0.30990082,0.0074846377,0.33514214,0.0071165166,0.03537114,0.0
"9011900630_A","9011900630_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900630",115.0,0.41666666,158.95969,1.0086342,0.6030123,0.0040495126,0.8069555,0.00731055,0.014328622,1.0
"9011900671_A","9011900671_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900671",245.0,7.6666665,48.933582,2.4500513,0.28293768,0.03746081,0.323915,0.036367543,0.0420289,1.0
"9011900680_A","9011900680_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900680",163.0,1.9166666,,,0.27480218,0.007957317,0.26728955,0.0073352177,0.099752635,1.0
"9011900684_A","9011900684_blue_red_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05","9011900684",202.0,3.0,68.04593,2.291804,0.6245799,0.022050701,0.81961447,0.039284877,0.022121627,1.0
"9011900691_A","9011900691_blue_red_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26","9011900691",28.5,6.9166665,84.99456,4.2723427,0.43237016,0.047656935,0.5474039,0.062554054,0.049368486,0.0
"9011900696_A","9011900696_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900696",105.0,2.4166667,91.442276,1.1317352,0.14134832,0.01000987,0.15446691,0.009175861,0.07355658,0.0
"9011900708_A","9011900708_blue_red_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04","9011900708",332.0,1.1666666,106.08684,0.89074636,0.25548282,0.0059802947,0.27293572,0.005977537,0.07627281,0.0
"9011900708_B","9011900708_blue_red_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26","9011900708",,,,,,,,,,
"9011900711_A","9011900711_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900711",46.5,1.3333334,155.31882,1.6166934,0.324989,0.00685461,0.30301443,0.00592597,0.028360896,0.0
"9011900714_A","9011900714_blue_red_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13","9011900714",105.0,1.25,91.59216,1.1617347,0.55916625,0.00813394,0.67519087,0.012084831,0.016991353,0.0
"9011900735_A","9011900735_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900735",238.0,24.499998,45.85014,4.774263,,,,,,
"9011900752_A","9011900752_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900752",161.0,13.999997,66.37725,3.681948,0.23393767,0.050921537,0.2903435,0.05061119,0.09709653,0.0
"9011900757_A","9011900757_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900757",178.5,0.7499981,153.83995,1.418132,0.39353225,0.005225037,0.41475734,0.005780726,0.0423663,0.0
"9011900759_A","9011900759_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900759",168.0,4.0833325,79.98411,1.9741681,0.26243845,0.020387936,0.29203823,0.020758001,0.054452576,0.0
"9011900772_A","9011900772_blue_red_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04","9011900772",165.5,1.8333334,74.43674,1.6942759,0.48625392,0.014864349,0.5870964,0.021712614,0.022895377,0.0
"9011900774_A","9011900774_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900774",171.0,1.4166666,75.67449,1.6137257,0.45459816,0.013825182,0.55730885,0.019874858,0.049947813,0.0
"9011900776_A","9011900776_blue_red_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13","9011900776",278.0,0.9166667,120.67728,1.1478605,0.412638,0.008267482,0.47038254,0.01017397,0.0344783,0.0
"9011900783_A","9011900783_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900783",357.0,2.4166646,97.53099,2.4059083,0.53039324,0.019904718,0.6705301,0.033475965,0.059806697,0.0
"9011900785_A","9011900785_blue_red_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05","9011900785",202.0,29.666666,112.5679,4.427447,0.19986728,0.019260615,0.21074833,0.018251173,1.4565156,1.0
"9011900789_A","9011900789_blue_red_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04","9011900789",202.5,0.8333333,125.6886,1.6871045,0.65470165,0.008382594,0.8829899,0.016834442,0.02353969,0.0
"9011900793_A","9011900793_blue_red_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13","9011900793",36.0,0.9166667,108.93891,1.1952248,0.6685677,0.00737194,0.9981416,0.016034184,0.03130039,0.0
"9011900807_A","9011900807_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900807",316.0,1.3333334,162.95683,1.6715835,0.38214633,0.008433888,0.43610922,0.010651008,0.035939083,0.0
"9011900816_A","9011900816_blue_red_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26","9011900816",306.0,14.916667,61.714275,3.049298,0.20337273,0.036159825,0.24603777,0.038056705,0.2939062,0.0
"9011900837_A","9011900837_blue_red_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13","9011900837",153.5,2.75,63.491905,1.7335125,0.3611476,0.02162533,0.42622015,0.025586197,0.084991075,0.0
"203609_A","203609_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","203609",21.5,29.83333,59.06287,4.9602675,,,,,,
"203684_A","203684_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","203684",205.0,11.416665,69.93592,5.9859915,,,,,,
"203729_A","203729_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","203729",260.0,29.916666,63.54934,4.2832274,0.19540574,0.056797817,0.24222392,0.05541077,,0.0
"203833_A","203833_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","203833",178.5,3.4999979,207.119,1.4741863,0.08270844,0.0048900233,0.08599836,0.0043882434,0.06787258,0.0
"203998_A","203998_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","203998",328.0,29.83333,51.848743,5.8601108,,,,,,
"204093_A","204093_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","204093",67.0,1.8333334,183.37813,2.6935284,0.3270485,0.014004777,0.37426403,0.015178027,0.012504674,0.0
"204096_A","204096_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","204096",97.0,1.9166666,71.34867,1.763876,0.52705526,0.015636727,0.71188164,0.025205076,0.05758524,0.0
"204490_A","204490_blue_red_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","204490",100.0,1.9166666,157.185,1.5798544,0.1675939,0.008175416,0.1845816,0.008044749,0.057081092,0.0
"204799_A","204799_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204799",48.5,0.5,,,0.63646746,0.005814266,0.82054305,0.007218748,,1.0
"204832_A","204832_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204832",88.0,29.916666,63.41162,1.806114,0.14581254,0.026031278,0.16318275,0.02446733,0.43657005,0.0
"204836_A","204836_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204836",246.5,29.916666,50.177326,7.1359844,,,,,,
"204868_A","204868_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204868",320.5,29.916666,76.27661,3.5499785,,,,,,
"204876_A","204876_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204876",99.5,29.83333,,,,,,,,
"204877_A","204877_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204877",183.5,9.333331,78.186066,2.1136973,0.16975304,0.02356544,0.19561423,0.02685555,0.7911721,0.0
"204906_A","204906_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204906",158.0,18.666664,87.11635,1.5895901,0.042422827,0.017080693,0.053374246,0.01600929,0.3650518,0.0
"204983_A","204983_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204983",326.0,1.0,145.1852,1.9825838,0.4991032,0.009133625,0.63680524,0.013301245,0.017924039,0.0
"205020_A","205020_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205020",80.0,1.4166666,151.45312,1.1046422,0.18581837,0.005757439,0.18847318,0.005228763,0.058124408,0.0
"205085_A","205085_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205085",,,,,,,,,,
"205086_A","205086_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205086",,,,,,,,,,
"205089_B","205089_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205089",105.5,2.0,127.506165,1.6272578,0.3579339,0.011686905,0.42189085,0.013465764,0.065717325,0.0
"205089_A","205089_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205089",,,,,,,,,,
"205097_A","205097_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205097",94.0,2.5,103.87749,3.6105275,0.5440642,0.02138809,0.64868957,0.031692676,0.049773738,0.0
"205151_A","205151_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205151",6.5,20.08333,60.220238,11.252264,,,,,,
"205161_A","205161_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205161",257.5,2.0833333,264.9148,2.8747067,0.23578532,0.006949916,0.25672454,0.006570525,0.05920155,0.0
"205166_A","205166_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205166",230.0,4.5833335,58.36691,2.7837956,0.42884967,0.037779234,0.5400988,0.052984253,0.026883578,0.0
"205168_A","205168_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205168",8.5,2.3333333,117.75599,2.919869,0.34161466,0.028597046,0.39793912,0.034310225,,0.0
"205208_A","205208_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205208",283.5,9.333333,104.873085,2.7859228,,,,,,0.0
"205211_A","205211_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205211",32.0,29.499998,130.85611,2.0238993,0.105618,0.0159451,0.11632957,0.015075201,0.62109554,0.0
"208520_A","208520_blue_red_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","208520",170.5,2.6666667,60.714127,3.1871123,0.5957607,0.03859738,0.7814082,0.04401554,0.08971685,1.0
"208589_A","208589_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","208589",249.5,5.5833335,97.53876,2.7052805,0.35609466,0.019045832,0.3766496,0.020433268,0.099037185,0.0
"208612_A","208612_blue_red_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","208612",280.0,29.916666,42.29058,5.5192,,,,,,
"208652_A","208652_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","208652",249.0,3.3333333,153.8418,1.2841157,0.14647487,0.007467068,0.15550439,0.0074353125,0.10909219,0.0
"208781_A","208781_blue_red_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","208781",265.5,29.83333,,,,,,,,
"208876_A","208876_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","208876",257.5,1.25,154.76094,1.6292584,0.21888192,0.011928126,0.2613135,0.012162174,,0.0
"208892_A","208892_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","208892",356.0,8.333333,,,,,,,,
"209181_A","209181_blue_red_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","209181",146.0,1.9166666,80.510376,2.0236971,0.41292033,0.01456707,0.50057966,0.017948007,0.06009689,0.0
"209185_A","209185_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","209185",94.5,0.8333333,176.75218,1.7256429,0.5130183,0.0068786205,0.5766333,0.008674437,0.03363222,0.0
"209279_A","209279_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","209279",86.5,6.9166665,56.795933,4.523857,,,,,,
"209319_A","209319_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","209319",56.5,29.83333,67.75223,7.79433,,,,,,
"209414_A","209414_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","209414",200.0,22.833334,,,,,,,,
"209664_A","209664_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","209664",,,,,,,,,,
"209680_A","209680_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","209680",150.0,14.666665,199.64397,2.5319698,0.10950062,0.0073765046,0.1122968,0.006363482,0.3096083,1.0
"209697_A","209697_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","209697",274.0,6.4166665,123.78671,3.3485732,0.2668705,0.020313336,0.3205988,0.022725092,0.07603011,1.0
"209698_A","209698_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","209698",149.0,0.75,105.336685,1.2084855,0.4455658,0.004336003,0.5107521,0.005332561,0.032299288,0.0
"209701_A","209701_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","209701",122.0,0.6666667,175.33661,2.215102,0.6412054,0.0060330546,0.8690928,0.011876149,0.021768926,0.0
"209708_A","209708_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","209708",21.5,29.83333,,,,,,,,
"209743_A","209743_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","209743",309.0,1.0833334,105.247635,2.203582,0.6473372,0.009762312,0.94437224,0.020975556,0.028730785,0.0
"209807_A","209807_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","209807",351.5,1.5,142.7886,1.5949291,0.29025236,0.007323932,0.31100515,0.0076529896,0.01491594,0.0
"210060_A","210060_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","210060",332.0,29.916666,,,,,,,,
"210070_A","210070_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","210070",358.0,29.83333,53.330246,3.511043,,,,,,
"210228_A","210228_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","210228",158.5,0.75,173.91432,1.3701588,0.36028427,0.008330097,0.4272492,0.009362605,0.053623304,0.0
"210375_A","210375_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","210375",208.5,1.1666666,177.51111,1.3663688,0.24599561,0.007539569,0.26280773,0.008132858,,0.0
"210467_A","210467_blue_red_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","210467",307.5,9.25,177.33728,2.7920728,0.07078664,0.019049836,0.0852765,0.018848509,,0.0
"210567_A","210567_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","210567",187.5,29.916666,60.249756,9.021179,,,,,,
"210611_A","210611_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","210611",80.0,4.8333335,87.89485,1.7526325,0.19281144,0.014418393,0.20445466,0.013434342,0.058733497,0.0
"210660_A","210660_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","210660",324.5,0.8333333,82.07979,0.9421943,0.45800155,0.0056575765,0.5461199,0.0076309023,0.014216613,0.0
"210781_A","210781_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","210781",268.5,2.4166667,75.43765,2.0234568,0.5356802,0.018274006,0.7380039,0.030147944,0.04180145,0.0
"210808_A","210808_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","210808",303.5,29.916666,60.486946,8.108061,,,,,,
"210909_A","210909_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","210909",128.0,29.83333,57.98044,7.9510083,,,,,,
"214182_A","214182_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214182",271.5,2.0,,,0.6035865,0.037160475,0.7279484,0.035016388,,1.0
"214184_A","214184_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214184",268.5,1.0,,,0.5787006,0.007680405,0.7585992,0.011233056,0.02889651,1.0
"214211_A","214211_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214211",165.0,12.499997,144.87468,1.5425711,0.07946873,0.0080238255,0.081496365,0.0068344483,0.49951896,0.0
"214245_A","214245_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214245",242.5,29.916666,,,,,,,,
"214250_A","214250_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214250",272.0,2.25,,,0.22132543,0.0051005357,0.2325905,0.0040656268,,1.0
"214295_A","214295_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02","214295",41.0,4.5833335,146.82039,4.153315,0.47844672,0.02426782,0.6525406,0.036546763,0.024879742,0.0
"214363_A","214363_blue_red_7_Y17SAR2_P003_09T134_2018_02_12-2018_02_19","214363",237.5,1.1666666,187.61394,1.1276764,0.3039295,0.003756305,0.32102063,0.0037696823,0.0425115,0.0
"214462_A","214462_blue_red_7_Y17SAR2_P003_09T134_2018_02_12-2018_02_19","214462",108.5,8.416667,50.20624,3.956486,,,,,,
"214860_A","214860_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","214860",212.5,8.666667,86.71501,7.643436,,,,,,
"214895_A","214895_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","214895",355.0,2.8333313,133.2489,2.3491085,,,,,,
"215053_A","215053_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","215053",272.0,3.6666667,92.22688,2.2681298,0.49810994,0.022463718,0.6355802,0.035793107,0.03953696,0.0
"215289_A","215289_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","215289",190.0,2.5,179.2809,1.6384974,0.13685462,0.0077645783,0.14445513,0.0069726855,0.08837729,0.0
"215292_A","215292_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","215292",334.5,0.5833333,122.258644,1.2869937,0.61237,0.006057414,0.8832557,0.012823529,0.02055996,0.0
"215335_A","215335_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","215335",331.5,8.083333,61.8076,2.0066252,0.15609969,0.023817804,0.16549893,0.021386497,0.2428925,0.0
"215579_A","215579_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","215579",356.5,1.25,152.71399,1.5001374,0.46716037,0.007787915,0.53824717,0.0098113455,0.027140671,0.0
"215698_A","215698_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17","215698",222.5,29.916666,,,,,,,,
"216111_A","216111_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","216111",227.5,5.0833335,92.3956,2.3425128,0.585676,0.019495366,0.79255754,0.03705073,0.035928696,0.0
"216143_A","216143_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","216143",35.0,29.83333,80.747116,9.09725,,,,,,
"216149_A","216149_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","216149",279.0,0.9166667,220.25195,1.7852921,0.2442487,0.008135141,0.27619034,0.007842993,0.022905482,0.0
"216155_A","216155_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","216155",231.5,3.6666667,126.81257,3.1885998,0.2629644,0.018551629,0.28765604,0.019613447,0.107564725,0.0
"216184_A","216184_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","216184",213.0,0.9166667,151.06465,0.8266079,0.2520458,0.0029104678,0.2708106,0.002867449,0.025018755,0.0
"216396_A","216396_blue_red_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","216396",122.5,2.0833333,203.52415,1.9014808,0.23955671,0.008758607,0.26496235,0.008528161,0.055552952,0.0
"216401_A","216401_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","216401",87.0,3.75,114.41531,1.9696692,0.23649324,0.017117182,0.25591666,0.017988207,0.07195534,0.0
"216532_A","216532_blue_red_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","216532",,,,,,,,,,
"216670_A","216670_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","216670",264.5,0.8333333,,,0.64269894,0.005410516,0.93306035,0.010706973,0.022834035,1.0
"216843_A","216843_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","216843",58.0,6.9166665,51.093067,5.6486588,,,,,,
"218681_A","218681_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","218681",231.5,1.9166666,79.1183,1.7051312,0.61186624,0.017104479,0.87960553,0.03622349,0.030597767,0.0
"218713_A","218713_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17","218713",238.5,8.666667,99.75361,4.5342855,,,,,,
"218717_A","218717_blue_red_7_Y13SAR1_P003_09T006_2013_03_05-2013_03_17","218717",,,,,,,,,,
"219992_A","219992_blue_red_7_Y17SAR3_P009_12T110_2018_04_09-2018_04_19","219992",157.5,2.4166667,140.22165,2.725152,0.2227027,0.019008387,0.255365,0.019065393,0.06364564,0.0
"220112_A","220112_blue_red_7_Y14SAR3_P009_12T060_2015_05_14-2015_05_20","220112",99.5,1.1666666,79.852356,0.88130695,0.24445571,0.0062592635,0.24709864,0.0056437226,0.033592153,0.0
"220126_A","220126_blue_red_7_Y14SAR3_P009_12T060_2015_05_14-2015_05_20","220126",112.5,29.83333,44.393368,5.8646665,,,,,,
"220170_A","220170_blue_red_6_Y14SAR1_P002_12T042_2015_02_16-2015_02_25","220170",338.0,20.249998,59.381603,7.028052,,,,,,
"220217_A","220217_blue_red_8_Y17SAR3_P005_12T106_2018_05_07-2018_05_16","220217",53.0,2.4166667,65.06895,1.7129028,0.34893888,0.01783793,0.40055874,0.020036573,0.026724156,0.0
"220218_A","220218_blue_red_7_Y14SAR3_P009_12T060_2015_05_14-2015_05_20","220218",340.0,6.0833335,122.5845,1.8023434,0.14656323,0.010834565,0.16307174,0.010955991,0.15762296,0.0
"220227_A","220227_blue_red_6_Y14SAR1_P006_12T046_2015_02_16-2015_02_25","220227",113.0,29.916666,43.60321,4.513885,,,,,,
"220275_A","220275_blue_red_6_Y14SAR1_P006_12T046_2015_02_16-2015_02_25","220275",227.0,8.75,58.614704,4.546552,,,,,,
"220319_A","220319_blue_red_6_Y14SAR1_P002_12T042_2015_02_16-2015_02_25","220319",,,,,,,,,,
"220320_A","220320_blue_red_7_Y13SAR1_P014_12T001_2013_04_12-2013_04_16","220320",,,,,,,,,,
"220326_A","220326_blue_red_7_Y14SAR1_P001_12T041_2015_02_16-2015_02_25","220326",274.0,0.5833333,,,0.6709444,0.0035884276,0.88118696,0.004039099,,1.0
"220328_A","220328_blue_red_11_Y14SAR3_P007_12T058_2017_03_24-2017_04_02","220328",76.5,1.6666666,81.73632,1.1031412,0.32334965,0.008759867,0.3843449,0.010096866,0.030574163,0.0
"220330_A","220330_blue_red_6_Y14SAR1_P002_12T042_2015_02_16-2015_02_25","220330",105.0,2.5833333,67.669106,2.5431588,0.3992186,0.023425184,0.49124986,0.031627048,0.17570026,0.0
"220332_A","220332_blue_red_11_Y14SAR1_P003_12T043_2015_02_16-2015_02_25","220332",276.5,1.8333334,65.215294,1.7663646,0.502031,0.014350426,0.6597607,0.02196154,0.03363628,0.0
"220355_A","220355_blue_red_11_Y14SAR1_P003_12T043_2015_02_16-2015_02_25","220355",69.5,29.916666,,,,,,,,
"220371_A","220371_blue_red_7_Y13SAR1_P014_12T001_2013_04_12-2013_04_16","220371",72.5,4.25,45.16436,2.6582375,,,,,,
"220372_A","220372_blue_red_11_Y14SAR3_P007_12T058_2017_03_24-2017_04_02","220372",47.0,12.083333,54.94411,3.3237653,,,,,,
"220374_A","220374_blue_red_6_Y14SAR1_P006_12T046_2015_02_16-2015_02_25","220374",312.5,7.0,64.70566,1.9233289,0.23342833,0.021492338,0.263534,0.02300749,0.030858515,0.0
