CUBEIDPUB,CUBEID,CATID,PA_GASKIN,PA_GASKIN_ERR
"619989_C","619989_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22","619989",162.5,0.16666667
"619989_A","619989_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02","619989",162.0,0.16666667
"619995_C","619995_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22","619995",162.5,0.16666667
"619995_A","619995_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02","619995",160.0,0.16666667
"178190_A","178190_blue_red_7_Y17SAR3_P010_12T115_2018_04_09-2018_04_19","178190",250.5,0.41666666
"178197_A","178197_blue_red_7_Y17SAR3_P010_12T115_2018_04_09-2018_04_19","178197",1.5,0.16666667
"178210_A","178210_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","178210",304.0,0.16666667
"178290_A","178290_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","178290",181.5,0.16666667
"178300_A","178300_blue_red_7_Y17SAR3_P010_12T115_2018_04_09-2018_04_19","178300",220.0,0.25
"178481_B","178481_blue_red_7_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","178481",221.0,1.25
"178481_D","178481_blue_red_6_Y14SAR3_P003_12T054_2016_04_04-2016_04_12","178481",210.0,0.16666667
"178481_A","178481_blue_red_13_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","178481",216.0,0.6666667
"178481_C","178481_blue_red_7_Y15SAR3_P003_12T088_2016_02_08-2016_02_14","178481",216.0,1.1666666
"178578_C","178578_blue_red_7_Y15SAR3_P003_12T088_2016_02_08-2016_02_14","178578",261.0,2.0
"178578_D","178578_blue_red_6_Y14SAR3_P003_12T054_2016_04_04-2016_04_12","178578",272.0,0.75
"178578_A","178578_blue_red_13_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","178578",268.0,0.5
"178578_B","178578_blue_red_7_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","178578",265.5,0.5833333
"178580_A","178580_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","178580",72.5,0.16666667
"178585_A","178585_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","178585",151.5,0.41666666
"178865_A","178865_blue_red_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","178865",151.5,0.5833333
"179566_A","179566_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","179566",191.5,0.16666667
"179584_A","179584_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","179584",111.0,0.16666667
"179588_A","179588_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","179588",258.0,0.16666667
"179665_A","179665_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","179665",259.5,0.16666667
"183932_A","183932_blue_red_12_Y15SAR3_P005_12T094_2017_03_24-2017_04_02","183932",293.5,0.25
"183932_B","183932_blue_red_7_Y15SAR3_P005_12T094_2017_04_19-2017_05_01","183932",290.0,0.5
"184042_A","184042_blue_red_12_Y15SAR3_P005_12T094_2017_03_24-2017_04_02","184042",159.0,0.16666667
"184042_B","184042_blue_red_7_Y15SAR3_P005_12T094_2017_04_19-2017_05_01","184042",231.5,0.41666666
"184046_A","184046_blue_red_12_Y15SAR3_P005_12T094_2017_03_24-2017_04_02","184046",280.5,0.75
"184046_B","184046_blue_red_7_Y15SAR3_P005_12T094_2017_04_19-2017_05_01","184046",276.5,0.16666667
"184122_B","184122_blue_red_7_Y14SAR4_P004_12T066_2017_03_24-2017_04_02","184122",199.5,0.16666667
"184122_C","184122_blue_red_7_Y17SAR3_P001_12T102_2018_02_12-2018_02_19","184122",199.0,0.16666667
"184122_A","184122_blue_red_9_Y14SAR4_P004_12T066_2014_05_23-2014_06_01","184122",200.0,0.16666667
"184202_A","184202_blue_red_7_Y18SAR4_P001_12T128_2018_05_07-2018_05_16","184202",193.5,0.16666667
"184230_A","184230_blue_red_7_Y18SAR4_P001_12T128_2018_05_07-2018_05_16","184230",250.0,0.16666667
"184234_A","184234_blue_red_7_Y14SAR4_P009_12T071_2016_04_04-2016_04_12","184234",156.5,1.6666666
"184237_A","184237_blue_red_7_Y14SAR1_P004_12T044_2015_02_16-2015_02_25","184237",325.0,0.25
"184268_A","184268_blue_red_6_Y14SAR3_P002_12T053_2016_04_04-2016_04_12","184268",13.5,0.41666666
"184281_A","184281_blue_red_7_Y14SAR1_P004_12T044_2015_02_16-2015_02_25","184281",3.5,0.9166667
"184283_A","184283_blue_red_7_Y18SAR4_P001_12T128_2018_05_07-2018_05_16","184283",312.0,0.16666667
"184354_A","184354_blue_red_6_Y14SAR3_P002_12T053_2016_04_04-2016_04_12","184354",1.5,0.9166649
"184366_A","184366_blue_red_6_Y14SAR3_P002_12T053_2016_04_04-2016_04_12","184366",265.5,13.5
"184368_A","184368_blue_red_7_Y14SAR4_P009_12T071_2016_04_04-2016_04_12","184368",59.0,0.16666667
"184370_A","184370_blue_red_7_Y14SAR1_P004_12T044_2015_02_16-2015_02_25","184370",246.5,1.0
"184415_A","184415_blue_red_7_Y14SAR1_P004_12T044_2015_02_16-2015_02_25","184415",270.5,0.16666667
"184648_A","184648_blue_red_7_Y14SAR4_P006_12T068_2014_05_23-2014_06_01","184648",240.0,1.3333334
"184689_A","184689_blue_red_7_Y14SAR4_P006_12T068_2014_05_23-2014_06_01","184689",299.0,0.41666666
"184718_A","184718_blue_red_7_Y17SAR3_P008_12T109_2018_04_09-2018_04_19","184718",295.0,0.5833333
"184834_A","184834_blue_red_7_Y17SAR3_P006_12T107_2018_04_09-2018_04_19","184834",103.5,0.5833333
"505817_A","505817_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505817",2.0,0.16666667
"505828_A","505828_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","505828",201.5,0.16666667
"505979_A","505979_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","505979",325.5,0.16666667
"506038_B","506038_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506038",78.0,0.16666667
"506038_A","506038_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506038",65.0,0.33333334
"506070_B","506070_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506070",87.0,0.16666667
"506070_A","506070_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506070",87.0,0.16666667
"506119_A","506119_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","506119",72.0,2.75
"506119_B","506119_blue_red_7_Y14SAR4_P010_15T096_2017_04_19-2017_05_01","506119",89.0,0.16666667
"507721_A","507721_blue_red_7_Y17SAR3_P008_15T131_2018_04_09-2018_04_19","507721",165.0,0.16666667
"508132_A","508132_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508132",108.0,0.16666667
"508138_A","508138_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508138",40.0,0.16666667
"508144_A","508144_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508144",240.0,5.3333335
"508180_A","508180_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508180",243.5,0.16666667
"508184_A","508184_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508184",38.0,0.25
"508268_A","508268_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508268",36.0,0.41666666
"508312_A","508312_blue_red_8_Y13SAR1_P005_15T018_2013_03_05-2013_03_17","508312",145.5,0.16666667
"508315_A","508315_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508315",337.0,0.16666667
"508351_A","508351_blue_red_7_Y14SAR4_P006_15T092_2014_05_23-2014_06_01","508351",2.0,0.16666667
"508352_A","508352_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508352",89.0,0.16666667
"508412_A","508412_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508412",210.0,0.16666667
"508414_A","508414_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508414",198.0,0.16666667
"508416_A","508416_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508416",220.0,0.16666667
"508421_A","508421_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508421",190.5,0.16666667
"508480_A","508480_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508480",142.0,0.16666667
"508481_A","508481_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508481",274.0,0.16666667
"508568_A","508568_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508568",110.0,0.16666667
"508593_A","508593_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508593",338.0,0.16666667
"508632_A","508632_blue_red_7_Y14SAR2_P009_15T070_2017_04_19-2017_05_01","508632",86.5,1.5
"508680_A","508680_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508680",251.0,0.16666667
"508682_A","508682_blue_red_8_Y13SAR1_P007_15T010_2013_03_05-2013_03_17","508682",322.0,0.25
"508751_A","508751_blue_red_7_Y15SAR4_P004_15T112_2016_03_03-2016_03_13","508751",26.0,0.16666667
"508906_A","508906_blue_red_6_Y17SAR3_P005_15T128_2018_04_09-2018_04_19","508906",194.0,4.3333316
"508908_A","508908_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","508908",260.5,0.16666667
"508938_A","508938_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","508938",291.0,0.16666667
"509012_A","509012_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","509012",119.0,0.16666667
"509075_A","509075_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","509075",203.5,9.25
"509080_A","509080_blue_red_7_Y14SAR4_P007_15T093_2016_04_04-2016_04_12","509080",8.0,0.33333334
"509397_A","509397_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","509397",30.5,0.33333334
"509444_A","509444_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","509444",35.5,0.16666667
"509516_A","509516_blue_red_7_Y14SAR4_P003_15T089_2014_05_23-2014_06_01","509516",322.0,0.16666667
"509557_A","509557_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","509557",28.0,0.33333334
"509576_A","509576_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","509576",281.5,0.16666667
"509670_A","509670_blue_red_11_Y14SAR3_P001_15T076_2014_04_24-2014_05_04","509670",86.5,0.25
"509726_A","509726_blue_red_12_Y14SAR4_P010_15T096_2016_04_04-2016_04_12","509726",317.5,0.16666667
"185085_A","185085_blue_red_7_Y17SAR3_P006_12T107_2018_04_09-2018_04_19","185085",249.5,0.33333334
"185190_A","185190_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","185190",208.0,0.25
"185224_A","185224_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","185224",157.0,0.16666667
"185252_A","185252_blue_red_8_Y14SAR3_P001_12T052_2014_04_24-2014_05_04","185252",142.0,0.16666667
"185282_A","185282_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","185282",20.5,0.16666667
"185291_A","185291_blue_red_8_Y14SAR3_P001_12T052_2014_04_24-2014_05_04","185291",334.0,0.33333334
"185298_A","185298_blue_red_7_Y17SAR3_P010_12T115_2018_04_09-2018_04_19","185298",189.5,0.16666667
"185365_A","185365_blue_red_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","185365",26.5,0.16666667
"185376_A","185376_blue_red_8_Y14SAR3_P001_12T052_2014_04_24-2014_05_04","185376",352.5,0.16666667
"185510_C","185510_blue_red_7_Y15SAR3_P003_12T088_2016_02_08-2016_02_14","185510",29.5,0.33333334
"185510_D","185510_blue_red_6_Y14SAR3_P003_12T054_2016_04_04-2016_04_12","185510",31.0,0.16666667
"185510_B","185510_blue_red_7_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","185510",34.5,0.25
"185510_A","185510_blue_red_13_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","185510",34.0,0.16666667
"185532_B","185532_blue_red_7_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","185532",255.0,0.25
"185532_C","185532_blue_red_7_Y15SAR3_P003_12T088_2016_02_08-2016_02_14","185532",259.5,0.25
"185532_A","185532_blue_red_13_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","185532",254.5,0.16666667
"185532_D","185532_blue_red_6_Y14SAR3_P003_12T054_2016_04_04-2016_04_12","185532",263.0,0.16666667
"185557_A","185557_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","185557",247.0,0.33333334
"185567_A","185567_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","185567",28.5,0.16666667
"185569_A","185569_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","185569",292.0,0.25
"185622_A","185622_blue_red_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","185622",202.5,1.3333334
"185795_A","185795_blue_red_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","185795",51.5,0.16666667
"185863_A","185863_blue_red_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","185863",342.0,0.16666667
"185914_A","185914_blue_red_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","185914",359.5,0.16666667
"186012_A","186012_blue_red_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","186012",212.0,1.0
"186380_A","186380_blue_red_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","186380",244.0,0.75
"186406_A","186406_blue_red_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","186406",110.5,0.25
"186467_A","186467_blue_red_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","186467",20.0,0.25
"186470_A","186470_blue_red_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","186470",216.5,1.25
"186573_A","186573_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186573",124.5,0.16666667
"186717_A","186717_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186717",323.5,0.33333334
"186742_A","186742_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186742",273.5,0.5833333
"186803_A","186803_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186803",284.0,0.16666667
"186833_A","186833_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186833",259.5,0.9166667
"186861_A","186861_blue_red_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","186861",51.5,0.16666667
"197419_A","197419_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","197419",22.0,0.16666667
"197555_A","197555_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","197555",157.0,0.41666666
"197843_A","197843_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","197843",253.5,0.25
"197866_A","197866_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","197866",336.0,0.16666667
"198343_A","198343_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","198343",5.5,0.16666667
"198503_A","198503_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","198503",197.0,0.16666667
"198591_A","198591_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","198591",63.5,0.25
"198631_A","198631_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","198631",25.5,0.16666667
"198771_A","198771_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","198771",288.0,0.16666667
"198817_A","198817_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","198817",264.0,0.16666667
"202309_A","202309_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","202309",306.5,0.33333334
"202354_A","202354_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","202354",246.5,0.16666667
"202360_A","202360_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","202360",198.5,0.16666667
"202373_A","202373_blue_red_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","202373",56.5,0.33333334
"202398_A","202398_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","202398",319.5,0.16666667
"202399_A","202399_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","202399",74.5,0.16666667
"202443_A","202443_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","202443",114.5,0.16666667
"202464_A","202464_blue_red_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","202464",6.5,0.16666667
"202480_A","202480_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","202480",34.0,0.33333334
"202531_A","202531_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","202531",54.0,0.16666667
"202636_A","202636_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","202636",58.0,0.5
"202673_A","202673_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","202673",30.5,0.16666667
"202673_B","202673_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","202673",35.0,0.16666667
"202745_A","202745_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","202745",160.5,0.25
"203037_A","203037_blue_red_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","203037",52.0,0.16666667
"203114_A","203114_blue_red_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","203114",128.5,0.25
"203140_A","203140_blue_red_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","203140",21.5,10.75
"203148_A","203148_blue_red_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","203148",179.0,0.33333156
"203609_A","203609_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","203609",40.5,0.16666667
"203684_A","203684_blue_red_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","203684",200.0,0.16666667
"203729_A","203729_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","203729",58.0,0.5
"203833_A","203833_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","203833",338.0,0.25
"203998_A","203998_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","203998",334.5,1.3333334
"204093_A","204093_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","204093",56.0,0.16666667
"204096_A","204096_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","204096",98.0,0.16666667
"204490_A","204490_blue_red_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","204490",95.5,0.6666667
"204799_A","204799_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204799",46.5,0.16666667
"204832_A","204832_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204832",238.0,0.41666666
"204836_A","204836_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204836",33.5,0.16666667
"204868_A","204868_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204868",309.5,0.16666667
"204876_A","204876_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204876",144.5,0.33333334
"204877_A","204877_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204877",169.5,1.5
"204906_A","204906_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","204906",161.5,1.75
"204983_A","204983_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","204983",323.0,0.16666667
"205020_A","205020_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205020",86.5,0.75
"205085_A","205085_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205085",210.0,3.0833333
"205086_A","205086_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205086",85.0,0.16666667
"205089_B","205089_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205089",11.5,0.16666667
"205089_A","205089_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205089",321.0,6.5
"205097_A","205097_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205097",89.0,0.16666667
"205151_A","205151_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205151",17.5,0.25
"205161_A","205161_blue_red_8_Y14SAR1_P004_09T064_2015_02_16-2015_02_25","205161",347.5,0.16666667
"205166_A","205166_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13","205166",229.5,0.16666667
"205168_A","205168_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205168",325.5,0.16666667
"205208_A","205208_blue_red_7_Y14SAR1_P001_09T061_2015_02_16-2015_02_25","205208",157.5,7.916664
"751043_A","751043_blue_red_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","751043",320.5,0.16666667
"760733_A","760733_blue_red_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","760733",84.5,0.16666667
"3622327_A","3622327_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","3622327",200.5,0.41666666
"3623223_A","3623223_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","3623223",349.0,0.9166667
"3628218_A","3628218_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","3628218",283.0,0.16666667
"3628809_A","3628809_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13","3628809",223.0,0.16666667
"3630097_A","3630097_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","3630097",265.0,0.16666667
"3630239_A","3630239_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14","3630239",33.0,0.16666667
"3630943_A","3630943_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3630943",231.0,0.16666667
"3631885_A","3631885_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3631885",243.0,0.16666667
"3631902_A","3631902_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3631902",171.5,0.16666667
"3632384_A","3632384_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3632384",61.0,0.16666667
"3634556_A","3634556_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06","3634556",190.0,1.4166666
"3894635_A","3894635_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3894635",149.5,0.16666667
"3895257_A","3895257_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3895257",335.0,0.16666667
"3895503_A","3895503_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","3895503",334.0,0.16666667
"3895823_A","3895823_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","3895823",224.0,0.16666667
"3896912_A","3896912_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","3896912",351.0,0.33333334
"3897281_A","3897281_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19","3897281",287.5,0.6666667
"3913888_A","3913888_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19","3913888",101.5,0.16666667
"9008500001_A","9008500001_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08","9008500001",59.5,0.41666666
"9008500002_A","9008500002_blue_red_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26","9008500002",299.0,0.16666667
"9008500004_A","9008500004_blue_red_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26","9008500004",171.0,0.16666667
"9008500007_A","9008500007_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04","9008500007",185.0,3.8333333
"9008500007_B","9008500007_blue_red_7_Y17SBR1_P001_A0085T039_2017_09_14-2017_09_26","9008500007",28.5,0.25
"9008500018_A","9008500018_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26","9008500018",168.0,0.16666667
"9008500020_A","9008500020_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26","9008500020",203.5,0.16666667
"9008500022_A","9008500022_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26","9008500022",164.5,0.16666667
"9008500024_A","9008500024_blue_red_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04","9008500024",44.5,0.16666667
"9008500034_A","9008500034_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26","9008500034",316.0,0.16666667
"9008500042_A","9008500042_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04","9008500042",151.0,0.16666667
"9008500043_A","9008500043_blue_red_7_Y17SBR1_P001_A0085T041_2017_09_14-2017_09_26","9008500043",91.5,0.16666667
"9008500059_A","9008500059_blue_red_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26","9008500059",216.0,0.16666667
"9008500062_A","9008500062_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08","9008500062",285.0,0.16666667
